ticket_id,title,description,summary,log_entries
cc73bb43,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:34] Investigated system performance counters. || [2025-09-18 16:41] Checked SQL server error logs. || [2025-09-18 16:49] Identified root cause: SQL service not online due to failure. || [2025-09-18 17:01] Applied mitigation step. || [2025-09-18 17:13] Service returned to healthy state.
f938f559,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: In-Memory OLTP pressure.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:45] Investigated system performance counters. || [2025-09-20 16:54] Checked SQL server error logs. || [2025-09-20 17:02] Identified root cause: In-Memory OLTP pressure. || [2025-09-20 17:18] Applied mitigation step. || [2025-09-20 17:28] Service returned to healthy state.
0e3af716,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: High concurrent query execution.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:41] Investigated system performance counters. || [2025-09-20 16:49] Checked SQL server error logs. || [2025-09-20 17:04] Identified root cause: High concurrent query execution. || [2025-09-20 17:14] Applied mitigation step. || [2025-09-20 17:32] Service returned to healthy state.
6fe3679c,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-09-09 16:28] DBA acknowledged the incident. || [2025-09-09 16:44] Investigated system performance counters. || [2025-09-09 16:55] Checked SQL server error logs. || [2025-09-09 17:03] Identified root cause: Queries returning too many rows causing overload. || [2025-09-09 17:13] Applied mitigation step. || [2025-09-09 17:32] Service returned to healthy state.
df3fdfde,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Batch queries holding locks too long.,[2025-09-09 16:28] DBA acknowledged the incident. || [2025-09-09 16:47] Investigated system performance counters. || [2025-09-09 16:59] Checked SQL server error logs. || [2025-09-09 17:06] Identified root cause: Batch queries holding locks too long. || [2025-09-09 17:16] Applied mitigation step. || [2025-09-09 17:36] Service returned to healthy state.
345b0f67,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-09-15 16:28] DBA acknowledged the incident. || [2025-09-15 16:46] Investigated system performance counters. || [2025-09-15 16:55] Checked SQL server error logs. || [2025-09-15 17:03] Identified root cause: SQL service not online due to failure. || [2025-09-15 17:08] Applied mitigation step. || [2025-09-15 17:14] Service returned to healthy state.
89150430,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: Listener switch-over happened, DB inaccessible for some time.","[2025-09-21 16:28] DBA acknowledged the incident. || [2025-09-21 16:35] Investigated system performance counters. || [2025-09-21 16:53] Checked SQL server error logs. || [2025-09-21 17:11] Identified root cause: Listener switch-over happened, DB inaccessible for some time. || [2025-09-21 17:21] Applied mitigation step. || [2025-09-21 17:35] Service returned to healthy state."
fc5a47a9,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Transaction log growth issue filling disk.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:42] Investigated system performance counters. || [2025-09-18 16:56] Checked SQL server error logs. || [2025-09-18 17:04] Identified root cause: Transaction log growth issue filling disk. || [2025-09-18 17:20] Applied mitigation step. || [2025-09-18 17:27] Service returned to healthy state.
3e7cba2d,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:39] Investigated system performance counters. || [2025-09-18 16:53] Checked SQL server error logs. || [2025-09-18 17:10] Identified root cause: Application logic causing circular locking. || [2025-09-18 17:28] Applied mitigation step. || [2025-09-18 17:46] Service returned to healthy state.
c2b4e485,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: In-Memory OLTP pressure.,[2025-09-06 16:28] DBA acknowledged the incident. || [2025-09-06 16:33] Investigated system performance counters. || [2025-09-06 16:52] Checked SQL server error logs. || [2025-09-06 17:03] Identified root cause: In-Memory OLTP pressure. || [2025-09-06 17:09] Applied mitigation step. || [2025-09-06 17:29] Service returned to healthy state.
ac6082fd,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-09-16 16:28] DBA acknowledged the incident. || [2025-09-16 16:47] Investigated system performance counters. || [2025-09-16 17:06] Checked SQL server error logs. || [2025-09-16 17:19] Identified root cause: Log send queue high delaying synchronization. || [2025-09-16 17:33] Applied mitigation step. || [2025-09-16 17:45] Service returned to healthy state.
87f6b6ab,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Missing indexes causing lock contention.,[2025-09-06 16:28] DBA acknowledged the incident. || [2025-09-06 16:44] Investigated system performance counters. || [2025-09-06 17:00] Checked SQL server error logs. || [2025-09-06 17:20] Identified root cause: Missing indexes causing lock contention. || [2025-09-06 17:28] Applied mitigation step. || [2025-09-06 17:43] Service returned to healthy state.
58578381,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: The server is low on resources like memory, cpu, io serving etc.","[2025-10-01 16:28] DBA acknowledged the incident. || [2025-10-01 16:47] Investigated system performance counters. || [2025-10-01 16:55] Checked SQL server error logs. || [2025-10-01 17:01] Identified root cause: The server is low on resources like memory, cpu, io serving etc. || [2025-10-01 17:18] Applied mitigation step. || [2025-10-01 17:29] Service returned to healthy state."
2d21ea61,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Target DB not online due to recovery or crash.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:47] Investigated system performance counters. || [2025-09-20 17:06] Checked SQL server error logs. || [2025-09-20 17:24] Identified root cause: Target DB not online due to recovery or crash. || [2025-09-20 17:36] Applied mitigation step. || [2025-09-20 17:46] Service returned to healthy state.
5699a229,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Underlying storage subsystem is slow.,[2025-09-27 16:28] DBA acknowledged the incident. || [2025-09-27 16:42] Investigated system performance counters. || [2025-09-27 16:51] Checked SQL server error logs. || [2025-09-27 16:58] Identified root cause: Underlying storage subsystem is slow. || [2025-09-27 17:14] Applied mitigation step. || [2025-09-27 17:24] Service returned to healthy state.
c27d1e7d,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Index/table scan causing server overhead.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:37] Investigated system performance counters. || [2025-09-18 16:55] Checked SQL server error logs. || [2025-09-18 17:01] Identified root cause: Index/table scan causing server overhead. || [2025-09-18 17:11] Applied mitigation step. || [2025-09-18 17:18] Service returned to healthy state.
41aca08c,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-09-07 16:28] DBA acknowledged the incident. || [2025-09-07 16:48] Investigated system performance counters. || [2025-09-07 17:04] Checked SQL server error logs. || [2025-09-07 17:18] Identified root cause: Queries returning too many rows causing overload. || [2025-09-07 17:35] Applied mitigation step. || [2025-09-07 17:48] Service returned to healthy state.
45ee3135,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: High concurrent query execution.,[2025-09-21 16:28] DBA acknowledged the incident. || [2025-09-21 16:34] Investigated system performance counters. || [2025-09-21 16:42] Checked SQL server error logs. || [2025-09-21 17:02] Identified root cause: High concurrent query execution. || [2025-09-21 17:11] Applied mitigation step. || [2025-09-21 17:21] Service returned to healthy state.
814008e5,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-09-09 16:28] DBA acknowledged the incident. || [2025-09-09 16:46] Investigated system performance counters. || [2025-09-09 17:06] Checked SQL server error logs. || [2025-09-09 17:21] Identified root cause: Application logic causing circular locking. || [2025-09-09 17:31] Applied mitigation step. || [2025-09-09 17:41] Service returned to healthy state.
cc5fc67f,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-14 16:28] DBA acknowledged the incident. || [2025-09-14 16:39] Investigated system performance counters. || [2025-09-14 16:51] Checked SQL server error logs. || [2025-09-14 16:57] Identified root cause: Automatic failover triggered. || [2025-09-14 17:03] Applied mitigation step. || [2025-09-14 17:08] Service returned to healthy state.
87aaa343,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-24 16:28] DBA acknowledged the incident. || [2025-09-24 16:40] Investigated system performance counters. || [2025-09-24 16:59] Checked SQL server error logs. || [2025-09-24 17:07] Identified root cause: Automatic failover triggered. || [2025-09-24 17:12] Applied mitigation step. || [2025-09-24 17:27] Service returned to healthy state.
49633f47,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Poor transaction isolation levels.,[2025-09-11 16:28] DBA acknowledged the incident. || [2025-09-11 16:45] Investigated system performance counters. || [2025-09-11 17:05] Checked SQL server error logs. || [2025-09-11 17:11] Identified root cause: Poor transaction isolation levels. || [2025-09-11 17:28] Applied mitigation step. || [2025-09-11 17:41] Service returned to healthy state.
4040234c,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: High concurrent query execution.,[2025-09-06 16:28] DBA acknowledged the incident. || [2025-09-06 16:40] Investigated system performance counters. || [2025-09-06 16:55] Checked SQL server error logs. || [2025-09-06 17:12] Identified root cause: High concurrent query execution. || [2025-09-06 17:27] Applied mitigation step. || [2025-09-06 17:36] Service returned to healthy state.
74fd04c9,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Underlying storage subsystem is slow.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:35] Investigated system performance counters. || [2025-09-13 16:48] Checked SQL server error logs. || [2025-09-13 17:03] Identified root cause: Underlying storage subsystem is slow. || [2025-09-13 17:08] Applied mitigation step. || [2025-09-13 17:28] Service returned to healthy state.
400cf52f,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-16 16:28] DBA acknowledged the incident. || [2025-09-16 16:47] Investigated system performance counters. || [2025-09-16 17:02] Checked SQL server error logs. || [2025-09-16 17:14] Identified root cause: Automatic failover triggered. || [2025-09-16 17:21] Applied mitigation step. || [2025-09-16 17:32] Service returned to healthy state.
28e4e576,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-09-09 16:28] DBA acknowledged the incident. || [2025-09-09 16:47] Investigated system performance counters. || [2025-09-09 17:06] Checked SQL server error logs. || [2025-09-09 17:21] Identified root cause: Application logic causing circular locking. || [2025-09-09 17:38] Applied mitigation step. || [2025-09-09 17:43] Service returned to healthy state.
1530a1ea,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Poor transaction isolation levels.,[2025-09-16 16:28] DBA acknowledged the incident. || [2025-09-16 16:34] Investigated system performance counters. || [2025-09-16 16:54] Checked SQL server error logs. || [2025-09-16 17:01] Identified root cause: Poor transaction isolation levels. || [2025-09-16 17:15] Applied mitigation step. || [2025-09-16 17:26] Service returned to healthy state.
10ca3de0,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Buffer pool exhaustion due to heavy queries.,[2025-09-06 16:28] DBA acknowledged the incident. || [2025-09-06 16:40] Investigated system performance counters. || [2025-09-06 16:47] Checked SQL server error logs. || [2025-09-06 17:06] Identified root cause: Buffer pool exhaustion due to heavy queries. || [2025-09-06 17:14] Applied mitigation step. || [2025-09-06 17:33] Service returned to healthy state.
efdb1015,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:47] Investigated system performance counters. || [2025-09-13 16:52] Checked SQL server error logs. || [2025-09-13 17:03] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-13 17:11] Applied mitigation step. || [2025-09-13 17:16] Service returned to healthy state.
202ed493,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-10-02 16:28] DBA acknowledged the incident. || [2025-10-02 16:42] Investigated system performance counters. || [2025-10-02 16:56] Checked SQL server error logs. || [2025-10-02 17:13] Identified root cause: SQL service not online due to failure. || [2025-10-02 17:30] Applied mitigation step. || [2025-10-02 17:48] Service returned to healthy state.
2984c6fc,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Excessive tempdb usage under workload.,[2025-09-14 16:28] DBA acknowledged the incident. || [2025-09-14 16:45] Investigated system performance counters. || [2025-09-14 16:53] Checked SQL server error logs. || [2025-09-14 17:00] Identified root cause: Excessive tempdb usage under workload. || [2025-09-14 17:06] Applied mitigation step. || [2025-09-14 17:24] Service returned to healthy state.
946ce1e8,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Target DB not online due to recovery or crash.,[2025-09-27 16:28] DBA acknowledged the incident. || [2025-09-27 16:34] Investigated system performance counters. || [2025-09-27 16:47] Checked SQL server error logs. || [2025-09-27 16:55] Identified root cause: Target DB not online due to recovery or crash. || [2025-09-27 17:06] Applied mitigation step. || [2025-09-27 17:17] Service returned to healthy state.
dbc5caf3,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Underlying storage subsystem is slow.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:41] Investigated system performance counters. || [2025-09-18 16:53] Checked SQL server error logs. || [2025-09-18 17:02] Identified root cause: Underlying storage subsystem is slow. || [2025-09-18 17:19] Applied mitigation step. || [2025-09-18 17:39] Service returned to healthy state.
074f0018,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-09-15 16:28] DBA acknowledged the incident. || [2025-09-15 16:33] Investigated system performance counters. || [2025-09-15 16:41] Checked SQL server error logs. || [2025-09-15 16:58] Identified root cause: Queries returning too many rows causing overload. || [2025-09-15 17:15] Applied mitigation step. || [2025-09-15 17:34] Service returned to healthy state.
83ae3db7,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: The server is low on resources like memory, cpu, io serving etc.","[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:43] Investigated system performance counters. || [2025-09-26 16:53] Checked SQL server error logs. || [2025-09-26 17:03] Identified root cause: The server is low on resources like memory, cpu, io serving etc. || [2025-09-26 17:23] Applied mitigation step. || [2025-09-26 17:34] Service returned to healthy state."
891e3f28,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Missing indexes causing lock contention.,[2025-09-28 16:28] DBA acknowledged the incident. || [2025-09-28 16:33] Investigated system performance counters. || [2025-09-28 16:51] Checked SQL server error logs. || [2025-09-28 17:11] Identified root cause: Missing indexes causing lock contention. || [2025-09-28 17:31] Applied mitigation step. || [2025-09-28 17:44] Service returned to healthy state.
dc995047,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Too many sessions blocking on server.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:41] Investigated system performance counters. || [2025-09-20 17:00] Checked SQL server error logs. || [2025-09-20 17:06] Identified root cause: Too many sessions blocking on server. || [2025-09-20 17:16] Applied mitigation step. || [2025-09-20 17:31] Service returned to healthy state.
a366fe13,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Transaction log growth issue filling disk.,[2025-10-03 16:28] DBA acknowledged the incident. || [2025-10-03 16:45] Investigated system performance counters. || [2025-10-03 16:51] Checked SQL server error logs. || [2025-10-03 17:02] Identified root cause: Transaction log growth issue filling disk. || [2025-10-03 17:12] Applied mitigation step. || [2025-10-03 17:26] Service returned to healthy state.
667681c2,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-10-01 16:28] DBA acknowledged the incident. || [2025-10-01 16:34] Investigated system performance counters. || [2025-10-01 16:46] Checked SQL server error logs. || [2025-10-01 16:56] Identified root cause: SQL service not online due to failure. || [2025-10-01 17:15] Applied mitigation step. || [2025-10-01 17:23] Service returned to healthy state.
dcbc7875,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Missing indexes causing lock contention.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:41] Investigated system performance counters. || [2025-09-13 16:46] Checked SQL server error logs. || [2025-09-13 16:59] Identified root cause: Missing indexes causing lock contention. || [2025-09-13 17:18] Applied mitigation step. || [2025-09-13 17:27] Service returned to healthy state.
e05a01ad,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Excessive tempdb usage under workload.,[2025-09-15 16:28] DBA acknowledged the incident. || [2025-09-15 16:43] Investigated system performance counters. || [2025-09-15 16:58] Checked SQL server error logs. || [2025-09-15 17:15] Identified root cause: Excessive tempdb usage under workload. || [2025-09-15 17:33] Applied mitigation step. || [2025-09-15 17:52] Service returned to healthy state.
29db3563,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-09-19 16:28] DBA acknowledged the incident. || [2025-09-19 16:37] Investigated system performance counters. || [2025-09-19 16:46] Checked SQL server error logs. || [2025-09-19 17:01] Identified root cause: Queries returning too many rows causing overload. || [2025-09-19 17:18] Applied mitigation step. || [2025-09-19 17:35] Service returned to healthy state.
5e5a49b5,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-25 16:28] DBA acknowledged the incident. || [2025-09-25 16:38] Investigated system performance counters. || [2025-09-25 16:45] Checked SQL server error logs. || [2025-09-25 17:00] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-25 17:10] Applied mitigation step. || [2025-09-25 17:15] Service returned to healthy state.
05395833,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: The server is low on resources like memory, cpu, io serving etc.","[2025-10-04 16:28] DBA acknowledged the incident. || [2025-10-04 16:46] Investigated system performance counters. || [2025-10-04 16:59] Checked SQL server error logs. || [2025-10-04 17:19] Identified root cause: The server is low on resources like memory, cpu, io serving etc. || [2025-10-04 17:39] Applied mitigation step. || [2025-10-04 17:49] Service returned to healthy state."
39733f64,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: Listener switch-over happened, DB inaccessible for some time.","[2025-09-21 16:28] DBA acknowledged the incident. || [2025-09-21 16:42] Investigated system performance counters. || [2025-09-21 17:02] Checked SQL server error logs. || [2025-09-21 17:21] Identified root cause: Listener switch-over happened, DB inaccessible for some time. || [2025-09-21 17:29] Applied mitigation step. || [2025-09-21 17:40] Service returned to healthy state."
6668a960,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-15 16:28] DBA acknowledged the incident. || [2025-09-15 16:43] Investigated system performance counters. || [2025-09-15 16:48] Checked SQL server error logs. || [2025-09-15 16:53] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-15 17:05] Applied mitigation step. || [2025-09-15 17:24] Service returned to healthy state.
86825202,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-16 16:28] DBA acknowledged the incident. || [2025-09-16 16:36] Investigated system performance counters. || [2025-09-16 16:42] Checked SQL server error logs. || [2025-09-16 16:50] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-16 17:03] Applied mitigation step. || [2025-09-16 17:11] Service returned to healthy state.
f38dd217,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-10-01 16:28] DBA acknowledged the incident. || [2025-10-01 16:33] Investigated system performance counters. || [2025-10-01 16:40] Checked SQL server error logs. || [2025-10-01 16:54] Identified root cause: Application logic causing circular locking. || [2025-10-01 17:02] Applied mitigation step. || [2025-10-01 17:09] Service returned to healthy state.
cf7d7f6e,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: Listener switch-over happened, DB inaccessible for some time.","[2025-09-22 16:28] DBA acknowledged the incident. || [2025-09-22 16:41] Investigated system performance counters. || [2025-09-22 17:01] Checked SQL server error logs. || [2025-09-22 17:15] Identified root cause: Listener switch-over happened, DB inaccessible for some time. || [2025-09-22 17:29] Applied mitigation step. || [2025-09-22 17:44] Service returned to healthy state."
d92c202e,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-28 16:28] DBA acknowledged the incident. || [2025-09-28 16:43] Investigated system performance counters. || [2025-09-28 16:55] Checked SQL server error logs. || [2025-09-28 17:02] Identified root cause: Automatic failover triggered. || [2025-09-28 17:20] Applied mitigation step. || [2025-09-28 17:28] Service returned to healthy state.
e208e515,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Buffer pool exhaustion due to heavy queries.,[2025-09-10 16:28] DBA acknowledged the incident. || [2025-09-10 16:44] Investigated system performance counters. || [2025-09-10 17:00] Checked SQL server error logs. || [2025-09-10 17:19] Identified root cause: Buffer pool exhaustion due to heavy queries. || [2025-09-10 17:39] Applied mitigation step. || [2025-09-10 17:56] Service returned to healthy state.
81d9fe16,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Missing indexes causing lock contention.,[2025-09-12 16:28] DBA acknowledged the incident. || [2025-09-12 16:47] Investigated system performance counters. || [2025-09-12 17:05] Checked SQL server error logs. || [2025-09-12 17:14] Identified root cause: Missing indexes causing lock contention. || [2025-09-12 17:26] Applied mitigation step. || [2025-09-12 17:38] Service returned to healthy state.
e662731a,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-15 16:28] DBA acknowledged the incident. || [2025-09-15 16:43] Investigated system performance counters. || [2025-09-15 16:58] Checked SQL server error logs. || [2025-09-15 17:11] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-15 17:16] Applied mitigation step. || [2025-09-15 17:32] Service returned to healthy state.
0f2b239f,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Excessive tempdb usage under workload.,[2025-10-05 16:28] DBA acknowledged the incident. || [2025-10-05 16:35] Investigated system performance counters. || [2025-10-05 16:40] Checked SQL server error logs. || [2025-10-05 16:51] Identified root cause: Excessive tempdb usage under workload. || [2025-10-05 17:11] Applied mitigation step. || [2025-10-05 17:28] Service returned to healthy state.
07b7a683,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster node heartbeat lost.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:34] Investigated system performance counters. || [2025-09-13 16:52] Checked SQL server error logs. || [2025-09-13 17:12] Identified root cause: Cluster node heartbeat lost. || [2025-09-13 17:20] Applied mitigation step. || [2025-09-13 17:32] Service returned to healthy state.
ad8389e2,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Query execution plans consuming excessive memory.,[2025-09-17 16:28] DBA acknowledged the incident. || [2025-09-17 16:40] Investigated system performance counters. || [2025-09-17 16:57] Checked SQL server error logs. || [2025-09-17 17:16] Identified root cause: Query execution plans consuming excessive memory. || [2025-09-17 17:30] Applied mitigation step. || [2025-09-17 17:41] Service returned to healthy state.
703712c9,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: High concurrent query execution.,[2025-09-20 16:28] DBA acknowledged the incident. || [2025-09-20 16:45] Investigated system performance counters. || [2025-09-20 17:04] Checked SQL server error logs. || [2025-09-20 17:21] Identified root cause: High concurrent query execution. || [2025-09-20 17:29] Applied mitigation step. || [2025-09-20 17:40] Service returned to healthy state.
1420a863,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-09-09 16:28] DBA acknowledged the incident. || [2025-09-09 16:44] Investigated system performance counters. || [2025-09-09 17:04] Checked SQL server error logs. || [2025-09-09 17:12] Identified root cause: Application logic causing circular locking. || [2025-09-09 17:19] Applied mitigation step. || [2025-09-09 17:33] Service returned to healthy state.
f760becf,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Underlying storage subsystem is slow.,[2025-09-21 16:28] DBA acknowledged the incident. || [2025-09-21 16:37] Investigated system performance counters. || [2025-09-21 16:53] Checked SQL server error logs. || [2025-09-21 17:02] Identified root cause: Underlying storage subsystem is slow. || [2025-09-21 17:14] Applied mitigation step. || [2025-09-21 17:24] Service returned to healthy state.
e02ad339,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster node heartbeat lost.,[2025-10-02 16:28] DBA acknowledged the incident. || [2025-10-02 16:48] Investigated system performance counters. || [2025-10-02 17:04] Checked SQL server error logs. || [2025-10-02 17:23] Identified root cause: Cluster node heartbeat lost. || [2025-10-02 17:29] Applied mitigation step. || [2025-10-02 17:47] Service returned to healthy state.
51fac3a1,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Index/table scan causing server overhead.,[2025-09-28 16:28] DBA acknowledged the incident. || [2025-09-28 16:38] Investigated system performance counters. || [2025-09-28 16:50] Checked SQL server error logs. || [2025-09-28 17:00] Identified root cause: Index/table scan causing server overhead. || [2025-09-28 17:16] Applied mitigation step. || [2025-09-28 17:25] Service returned to healthy state.
7d6d5d0b,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:38] Investigated system performance counters. || [2025-09-13 16:47] Checked SQL server error logs. || [2025-09-13 17:05] Identified root cause: Application logic causing circular locking. || [2025-09-13 17:24] Applied mitigation step. || [2025-09-13 17:34] Service returned to healthy state.
b530a19a,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: Buffer pool exhaustion due to heavy queries.,[2025-10-03 16:28] DBA acknowledged the incident. || [2025-10-03 16:35] Investigated system performance counters. || [2025-10-03 16:47] Checked SQL server error logs. || [2025-10-03 16:53] Identified root cause: Buffer pool exhaustion due to heavy queries. || [2025-10-03 17:12] Applied mitigation step. || [2025-10-03 17:26] Service returned to healthy state.
6194d78c,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Poor transaction isolation levels.,[2025-09-29 16:28] DBA acknowledged the incident. || [2025-09-29 16:36] Investigated system performance counters. || [2025-09-29 16:44] Checked SQL server error logs. || [2025-09-29 16:49] Identified root cause: Poor transaction isolation levels. || [2025-09-29 16:58] Applied mitigation step. || [2025-09-29 17:15] Service returned to healthy state.
45ab582e,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: Target DB not online due to recovery or crash.,[2025-09-23 16:28] DBA acknowledged the incident. || [2025-09-23 16:42] Investigated system performance counters. || [2025-09-23 16:53] Checked SQL server error logs. || [2025-09-23 16:58] Identified root cause: Target DB not online due to recovery or crash. || [2025-09-23 17:08] Applied mitigation step. || [2025-09-23 17:22] Service returned to healthy state.
e32111d3,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster service instability.,[2025-09-25 16:28] DBA acknowledged the incident. || [2025-09-25 16:43] Investigated system performance counters. || [2025-09-25 16:55] Checked SQL server error logs. || [2025-09-25 17:10] Identified root cause: Cluster service instability. || [2025-09-25 17:20] Applied mitigation step. || [2025-09-25 17:28] Service returned to healthy state.
